session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note
1,23,1_04,1,4,r_p,TRUE,0131-3,0202-2,beth calls sheila. beth wants to know more. sheila comforts beth.,,,,,,,,,,,,,,,,,,,,3,beth visits sheila and beth wants to know more,,2,beth is mad at sheila,,2,exp,r_p,b,p_r/r_p,1_05,5,,7,1_04 : r_p,"Beth, Sheila",TRUE,,,,,,,,,,,,1,1 1 405,
1,24,1_04,1,4,recall_b,TRUE,0131-3,0202-2,beth is cleaning the house. sheila visits beth and sheila apologizes. beth cries and tells sheila about beths daughter and that rob does not cheat. sheila leaves,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,recall_f/recall_b,1_04,4,,7,1_04 : recall_b,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 406 407,
1,25,1_03,1,3,r_recall,TRUE,0131-3,0202-2,beth is in the supermarket. beth sees woman with daughter. beth overhears sheila gossip about beth  with one neighbor. beth kicks over soup cans. beth walks out of supermarket. sheila yells beths name,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_03,3,,8,1_03 : r_recall,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 302 303 304 305 306,
1,26,1_02,1,2,r0,FALSE,0131-3,0202-2,sheila and leo have coffee with beth and rob. leo recognizes rob. beth sheila leo and rob talk. sheila and leo leave,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r0,b,p0/r0,1_03,3,1_02-03,9,1_02 : r0,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,207 205 233 206,
1,27,1_02,1,2,r,TRUE,0131-3,0202-2,sheila and leo have coffee with beth and rob. leo recognizes rob. beth sheila leo and rob talk. sheila and leo leave,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r,b,p/r,1_03,3,1_02-03,9,1_02 : r,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,207 205 233 206,
1,28,1_01,1,1,r_p_recall,TRUE,0131-3,0202-2,rob and beth arrive at new house in pasadena. beth meets sheila and leo. beth walks into house,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_01,1,,10,1_01 : r_p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 104,
1,29,1_02,1,2,r_p,TRUE,0131-3,0202-2,beth invites sheila and leo over. sheila and leo visit beth and rob. sheila beth rob and leo have coffee and chat. leo recognizes rob,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r_p,b,p_r/r_p,1_03,3,,9,1_02 : r_p,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,153 154 207 205,
1,30,1_02,1,2,recall_b,TRUE,0131-3,0202-2,beth rob sheila and leo have coffee in beth and Rob's kitchen and chat. rob taps on cup because he wants more coffee. beth pours more coffee. sheila comments on Rob's behavior. rob and leo talk about jobs. leo recognizes rob. leo and sheila leave.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,recall_f/recall_b,1_02,2,,9,1_02 : recall_b,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,207 203 204 205 206,
1,31,1_01,1,1,r_recall,TRUE,0131-3,0202-2,beth and rob arrive at new house. rob is proud of house. beth meets sheila and leo. beth tells rob about sheila and leo. beth walks into house ,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_01,1,,10,1_01 : r_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 103 104,
1,1,1_02,1,2,p_r_recall,TRUE,0131-1,0203-1,"Beth, Rob, Sheila, and Leo gather in Beth and Rob's kitchen and take about themselves, including kids and work. Tension mounts when Rob treats Beth like his maid, and Sheila confronts him over his behavior. Leo apologizes for his wife's behavior, which Sheila does not approve of, and the visiting couple soon leaves.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_02,2,,1,1_02 : p_r_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,201 203 204 206 233,
1,2,1_01,1,1,p_r_truc0,FALSE,0131-1,0203-1,"Beth and Rob move into their new home. They meet their new neighbors, Sheila and Leo, and invite the couple over for tea and conversation.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r_truc0,f,p_r_truc0/r_p_truc0,1_02,2,,0,1_01 : p_r_truc0,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,101 102 153,
1,3,1_01,1,1,p_r_truc,TRUE,0131-1,0203-1,"Beth and Rob move into their new home. They meet their new neighbors, Sheila and Leo, and invite the couple over for tea and conversation.",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p_r_truc,f,p_r_truc/r_p_truc,1_02,2,,0,1_01 : p_r_truc,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,101 102 153,
1,4,1_01,1,1,recall_f,TRUE,0131-1,0203-1,"Beth and Rob pull up in front of their new home. While Rob strides towards the house, Beth ends up conversing with her neighbors Sheila and Leo. The trio agree that after the movers have arrived, Sheila and Leo should come over and talk. Beth returns to Rob and describes Sheila and Leo as ""Italian"" when Rob asks what they're like.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_01,1,,0,1_01 : recall_f,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 103 151 233,
1,5,1_02,1,2,p_recall,TRUE,0131-1,0203-1,"Beth, Rob, Sheila, and Leo gather in Beth and Rob's kitchen. They discuss kids, the neighborhood, and their jobs. Tension mounts when Sheila calls Rob out for treating Beth like a maid. Leo apologizes, claiming its his fault for buying Sheila the Feminine Mystique, and Beth assures Rob that she doesn't feel like a maid. Soon after, Sheila and Leo depart.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_02,2,,1,1_02 : p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,201 203 205 206 233,
1,6,1_03,1,3,p0,FALSE,0131-1,0203-1,Beth and Rob gossip about Sheila and Leo and voice dissatisfaction with their new neighbors.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,1_02,2,1_02-03,2,1_03 : p0,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,1 1,
1,7,1_03,1,3,p,TRUE,0131-1,0203-1,Beth and Sheila meet again. Another neighbor joins their company. Sheila tries to convince Beth that she should not settle for misogynistic treatment.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,1_02,2,1_02-03,2,1_03 : p,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,1 1 1,
1,8,1_04,1,4,p_r_recall,TRUE,0131-1,0203-1,"Sheila comes into Beth's house while the latter is doing housework. Sheila apologizes for Beth overhearing her gossiping to a neighbor, saying that Leo saw Rob kiss a waitress. Beth denies that Rob would cheat, Sheila says that he's a man and some men cheat, and Beth says that Rob would not do that, not after their daughter. Beth begs Sheila to tell Leo he was mistaken and Sheila leaves without another word.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_04,4,,3,1_04 : p_r_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 404 406 407 303 304 52 53,
1,9,1_03,1,3,p_r,TRUE,0131-1,0203-1,Beth stumbles upon Sheila and One Neighbor gossiping. Sheila is saying that Leo say Rob kissing a blonde waitress. Sheila realizes Beth has heard her gossiping and Beth flees the scene.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r,f,p_r/r_p,1_02,2,,2,1_03 : p_r,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,303 304 305 306,
1,10,1_03,1,3,recall_f,TRUE,0131-1,0203-1,"Beth is out grocery shopping. Her gaze lingers on a young girl. As she continues on down the aisle, she hears Sheila recounting to a neighbor how Beth and Rob had Sheila and Leo over for coffee and that Leo recognized Rob because he'd seen him in Glendale kissing a young waitress. Beth knocks some cans of soup over and Sheila realizes that Beth has probably overheard and calls out to her, but Beth has already fled the scene.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_03,3,,2,1_03 : recall_f,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 302 303 304 305 306 154 207 205 52 53,
1,11,1_04,1,4,p_recall,TRUE,0131-1,0203-1,"Sheila comes to Beth's house while the latter is doing housework. Sheila apologizes and assures Beth that she will not be telling that story to anyone else. Beth denies the truth of the tale and insists that Rob would not cheat on her, especially after what happened to their daughter. Beth begs Sheila to tell Leo he is mistaken and inform him that she and Rob are very happy together.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_04,4,,3,1_04 : p_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 406,
1,12,1_05,1,5,p0,FALSE,0131-1,0203-1,"Rob is at the diner, flirting with the waitress, April.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,1_04,4,1_04-05,4,1_05 : p0,"Beth, Rob, April",FALSE,,,,,,,,,,,,1,505,
1,13,1_05,1,5,p,TRUE,0131-1,0203-1,Beth and Rob go to the diner and they see and interact with April.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,1_04,4,1_04-05,4,1_05 : p,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,1 1,
1,14,1_06,1,6,p_r_recall,TRUE,0131-1,0203-1,"Beth and Rob sit down for dinner and Rob praises Beth's meatloaf, asking if she changed the recipe. Beth mentions that she's been thinking silly thoughts and lists many ways in which Rob could die. Rob asks if she is angry with him, as she seems to be fantasizing about his death and Beth replies that she wonders what will happen to her when he dies, as her identity is tied up in taking care of him. Rob gives Beth permission to do what she'd like, as long as she keeps providing tasty dinners.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_06,6,,5,1_06 : p_r_recall,"Beth, Rob",TRUE,,,,,,,,,,,,0,601 602 603 604 605,
1,15,1_05,1,5,p_r,TRUE,0131-1,0203-1,"Beth and Rob eat at the diner and see and interact with April. Beth wonders if there might be some truth to Sheila's tales, but does not vocalize such fears to Rob.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,1_04,4,,4,1_05 : p_r,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,1 1 2,
1,16,1_05,1,5,recall_f,TRUE,0131-1,0203-1,"Rob calls and tells Beth not to start dinner, as he will be out late with a client. Beth drives to the diner Sheila mentioned to her and witnesses Rob kissing April. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_05,5,,4,1_05 : recall_f,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
1,17,1_06,1,6,p_recall,TRUE,0131-1,0203-1,"Beth and Rob sit down for dinner and Rob praises Beth's meatloaf, wondering if she changed the recipe. Beth confesses to silly thoughts and proceeds to list all the ways Rob could die. Rob is appalled and wonders if Beth is mad at him. Beth says she just wonders what will happen to her when Rob dies and says that her whole identity is wrapped up in taking car of Rob. Rob gives her permission to do what she'd like, so long as it doesn't interfere with her making him delicious dinners. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_06,6,,5,1_06 : p_recall,"Beth, Rob",TRUE,,,,,,,,,,,,0,601 602 603 604 605,
1,18,1_07,1,7,p0,FALSE,0131-1,0203-1,Beth and Sheila talk when Beth seeks new things to fill her time with and considers how she should react to Rob kissing April.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,1_06,6,1_06-07,6,1_07 : p0,"Beth, Sheila",TRUE,,,,,,,,,,,,1,731 1 703,
1,19,1_07,1,7,p,TRUE,0131-1,0203-1,Beth and Sheila talk when Beth seeks new things to fill her time with and considers how she should react to Rob kissing April.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p,f,p/r,1_06,6,1_06-07,6,1_07 : p,"Beth, Sheila",TRUE,,,,,,,,,,,,1,731 1 703,
1,20,1_08,1,8,p_r_recall,TRUE,0131-1,0203-1,"Beth enters the diner and is approached by April. Beth starts crying and April is polite and courteous. Beth tries to leave, but April persuades her to stay so they can talk about their lives and become friends. This idea intrigues Beth who sits back down and tells the younger woman that her name is Sheila.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_08,8,,7,1_08 : p_r_recall,"Beth, April",TRUE,,,,,,,,,,,,0,801 802 803 804 931,
1,21,1_07,1,7,p_r,TRUE,0131-1,0203-1,Beth and Sheila talk. Sheila encourages Beth to go confront April.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p_r,f,p_r/r_p,1_06,6,,6,1_07 : p_r,"Beth, Sheila",TRUE,,,,,,,,,,,,1,731 704,
1,22,1_07,1,7,recall_f,TRUE,0131-1,0203-1,"Sheila comes over with a bottle of wine and Beth reveals that she saw Rob kiss April. They women chat and Beth says that she will not confront Rob because making him defensive will hurt their marriage. Instead, she will focus on being an even better wife and remind him why he loves her. Sheila says that Beth must at least confront April and convinces Beth that she must go over to the diner and scare April, and that maybe this will make ""the tramp"" change her behavior.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_07,7,,6,1_07 : recall_f,"Beth, Sheila",TRUE,,,,,,,,,,,,0,701 702 703 704 505 506 801 831,
1,23,1_08,1,8,p_recall,TRUE,0131-1,0203-1,"Beth enters the diner, planning to confront April, but instead she merely cries when looking at the other woman. April is polite and kind and Beth tries to leave, but April chases after her and convinces her that it would be fun if they talked about their lives and became friends. Beth sits back down and tells April that her name is Sheila.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_08,8,,7,1_08 : p_recall,"Beth, April",TRUE,,,,,,,,,,,,0,801 802 803 804 931,
1,24,1_09,1,9,p0,FALSE,0131-1,0203-1,Beth listens to April's version of events.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,1_08,8,1_08-09,8,1_09 : p0,"Beth, April",TRUE,,,,,,,,,,,,1,902,
1,25,1_09,1,9,p,TRUE,0131-1,0203-1,Beth listens to April's version of events.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p,f,p/r,1_08,8,1_08-09,8,1_09 : p,"Beth, April",TRUE,,,,,,,,,,,,1,902,
1,26,1_10,1,10,p_r_recall,TRUE,0131-1,0203-1,"Beth looks at her wedding album and then at her reflection. She then hits the down and buys new clothes, shoes, and perfume, and then finally enters a hair salon. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_10,10,,9,1_10 : p_r_recall,Beth,TRUE,,,,,,,,,,,,0,1001 1003 1004,
1,27,1_09,1,9,p_r,TRUE,0131-1,0203-1,Beth and April talk about their woes and Beth learns April's version of events.,,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p_r,f,p_r/r_p,1_08,8,,8,1_09 : p_r,"Beth, April",TRUE,,,,,,,,,,,,1,902,
1,28,1_09,1,9,recall_f,TRUE,0131-1,0203-1,"April greets her new regular, Beth. They talk about April's ""fella"" Rob, whom it is revealed April knows is married. Beth asks why Rob feels the need to cheat and claims that her husband had an affair but she did not know until after he died. April says it's probably the usual reason -- he's bored with his wife, who lacks passion and excitement and never wears exciting clothes or changes her hair.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_09,9,,8,1_09 : recall_f,"Beth, April",TRUE,,,,,,,,,,,,0,901 902 903 852 1003 1004,
1,29,1_10,1,10,p_recall,TRUE,0131-1,0203-1,"Beth looks at her wedding album and then her reflection. This spurs her into hitting the town and buying new clothes, hair, and shoes, before finally entering a hair salon.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_10,10,,9,1_10 : p_recall,Beth,TRUE,,,,,,,,,,,,0,1001 1003 1004,
1,30,1_11,1,11,p0,FALSE,0131-1,0203-1,"Rob comes home and sees the changes in Beth. He does not seem to like them, which upsets Beth.",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p0,f,p0/r0,1_10,10,1_10-11,10,1_11 : p0,"Beth, Rob",TRUE,,,,,,,,,,,,1,1101 1103 1108,
1,31,1_11,1,11,p,TRUE,0131-1,0203-1,"Rob comes home and sees the changes in Beth. He does not seem to like them, which upsets Beth.",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,p,f,p/r,1_10,10,1_10-11,10,1_11 : p,"Beth, Rob",TRUE,,,,,,,,,,,,1,1101 1103 1108,
1,32,1_11,1,11,recall_f,TRUE,0131-1,0203-1,"Rob comes home and Beth makes her grand entrance with her new look. Rob doesn't react. Over dinner, Rob recounts his work troubles and Beth says she had a great day and bought clothes and asks him if he likes her new dress. He doesn't understand why she would spend the money and doesn't thing the dress is that great or a noticeable change, which upsets Beth, and he continues by saying he doesn't expect his wife to be chic or stylish and that he only sees her.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_11,11,,10,1_11 : recall_f,"Beth, Rob",TRUE,,,,,,,,,,,,0,1101 1102 1103 1104 1105 1106 1108 1109 1003,
3,1,1_02,1,2,p_r_recall,TRUE,0203-2,0203-2,"Beth comes into the dining room with coasters. Rob, Sheila, and Leo are sitting at the table talking and Beth pours them all coffee. They discuss children, the neighborhood, Rob's employment as an aerospace engineer, and Leo's dry cleaning business. Leo is slightly embarrassed in comparison. Rob taps on his cup to indicate to Beth that he wants more coffee, offending Sheila. He offers to give Sheila and Leo a tour in his office in Glendale, at which point Sheila and Leo abruptly leave.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_02,2,,1,1_02 : p_r_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,201 207 203 204 206,
3,2,1_01,1,1,p_r_truc0,FALSE,0203-2,0203-2,"Beth and Rob are moving into their new home. Their new neighbors, Sheila and Leo, come to greet them. Beth and Rob invite them inside for coffee. Beth leaves to go find the coasters.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r_truc0,f,p_r_truc0/r_p_truc0,1_02,2,,0,1_01 : p_r_truc0,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,101 102 153 156,
3,3,1_01,1,1,p_r_truc,TRUE,0203-2,0203-2,"Beth and Rob are moving into their new home. Their new neighbors, Sheila and Leo, come to greet them. Beth and Rob invite them inside for coffee. Beth leaves to go find the coasters.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r_truc,f,p_r_truc/r_p_truc,1_02,2,,0,1_01 : p_r_truc,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,101 102 153 156,
3,4,1_01,1,1,recall_f,TRUE,0203-2,0203-2,"Beth and Rob arrive at their new home. Beth has an awkward conversation with their new neighbors, Sheila and Leo, and agrees to invite them over for coffee later. Rob asks what the neighbors are like and Beth says they are Italian. Beth enters the house.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_01,1,,0,1_01 : recall_f,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 103 104 153,
3,5,1_02,1,2,p_recall,TRUE,0203-2,0203-2,"Beth enters the room where Rob, Sheila, and Leo are sitting at the table. They drink coffee while talking about the neighborhood and the two men's jobs. Rob taps on his cup to tell Beth he wants more coffee and Sheila takes offense. Rob offers a tour of his office in Glendale and Sheila and Leo leave abruptly.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_02,2,,1,1_02 : p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,201 207 203 204 206,
3,6,1_03,1,3,p0,FALSE,0203-2,0203-2,Beth and Rob are in their house talking. They express dislike of Sheila and Leo.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,1_02,2,1_02-03,2,1_03 : p0,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,1,
3,7,1_03,1,3,p,TRUE,0203-2,0203-2,"Beth and Sheila encounter each other on the street, along with another neighbor. They have another conversation and disagree about something. Beth is uncomfortable.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,1_02,2,1_02-03,2,1_03 : p,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,1 1 2,
3,8,1_04,1,4,p_r_recall,TRUE,0203-2,0203-2,"Beth is cleaning when Sheila enters the house apologizing for what Beth overheard. Beth says that what Sheila said is not true, but Sheila says that Leo saw Rob kissing a waitress in a parking lot. Beth cries and says that Rob would never cheat after what happened to Beth and Rob's daughter. Beth tells Sheila to tell Leo he is wrong about what he saw and Sheila leaves.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_04,4,,3,1_04 : p_r_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 404 406 407 303 304 52 53,
3,9,1_03,1,3,p_r,TRUE,0203-2,0203-2,Sheila is talking to a neighbor about what Leo saw: Rob kissing a waitress in a parking lot. Beth overhears this conversation and is offended. There is a confrontation and Beth goes back inside her house.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p_r,f,p_r/r_p,1_02,2,,2,1_03 : p_r,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,1,303 304 305 351,
3,10,1_03,1,3,recall_f,TRUE,0203-2,0203-2,"Beth is at a grocery store, where she smiles at a child. Between the aisles, Beth overhears Sheila telling a neighbor that Leo saw Rob in Glendale kissing a waitress in a diner parking lot. Beth knocks over a soup display and runs away while Sheila calls her name.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_03,3,,2,1_03 : recall_f,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 302 303 304 305 306 52 53,
3,11,1_04,1,4,p_recall,TRUE,0203-2,0203-2,"Beth is cleaning when Sheila enters, apologizing and saying she won't tell that story to anyone else. Beth says that the story isn't true. Sheila says that Leo knows that he saw Rob kissing a waitress. Beth cries and says that Rob wouldn't cheat after what happened to their daughter. Beth tells Sheila to to tell Leo he was mistaken and Sheila leaves.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,1_04,4,,3,1_04 : p_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 404 406 407 303 52 53,
3,12,1_05,1,5,p0,FALSE,0203-2,0203-2,Rob comes home. He is oblivious to Beth's discomfort. They have a conversation but Beth does not mention anything about what Sheila said Leo saw.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p0,f,p0/r0,1_04,4,1_04-05,4,1_05 : p0,"Beth, Rob, April",FALSE,,,,,,,,,,,,0,1 1 631 632,
3,13,1_05,1,5,p,TRUE,0203-2,0203-2,Beth goes to Glendale with Rob. They get food at a diner and their waitress is April. Beth does not say anything but is suspicious. ,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,1_04,4,1_04-05,4,1_05 : p,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,1 1 2,
3,14,1_06,1,6,p_r_recall,TRUE,0203-2,0203-2,"Beth and Rob are eating dinner. Beth starts talking about what happens to her when Rob dies, and says she needs something more in her life than just taking care of him. Rob is disturbed by the talk of his death but gives his permission as long as she keeps making him dinner. Rob chokes a little on a pimento Beth put in the meatloaf. ",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,1_06,6,,5,1_06 : p_r_recall,"Beth, Rob",TRUE,,,,,,,,,,,,0,601 602 603 604 605 606 552,
3,15,1_05,1,5,p_r,TRUE,0203-2,0203-2,"Beth spies on Rob and April and is angered, but does not confront him. Rob goes home where Beth has made dinner, unaware that Beth is suspicious of him and April.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,1_04,4,,4,1_05 : p_r,"Beth, Rob, April",TRUE,,,,,,,,,,,,1,505 506 554,
3,16,1_05,1,5,recall_f,TRUE,0203-2,0203-2,Rob calls to say he will be home late because he has to meet with a client. Beth drives out to the diner and watches Rob through the window. Beth sees Rob kiss April.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,1_05,5,,4,1_05 : recall_f,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
